Order_ID,Order_Date,Customer_ID,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Customer_Segment,Payment_Method,Order_Status
ORD-00589,2025-02-25,CUST-0214,Jaipur,Furniture,Chair,2.0,5419.77,0.0,10839.54,6344.42,4495.12,Corporate,Card,Completed
ORD-00967,2025-09-24,CUST-0340,Chennai,Furniture,Table,6.0,7636.49,0.05,43527.97,32609.02,10918.95,Corporate,Card,Completed
ORD-00136,2025-08-03,CUST-0233,Mumbai,Furniture,Chair,4.0,5464.04,0.15,18577.74,15184.28,3393.46,Unknown,UPI,Completed
ORD-00987,2025-10-10,CUST-0111,Jaipur,Furniture,Desk,3.0,8387.29,0.2,20129.5,14512.68,5616.81,Consumer,UPI,Completed
ORD-00165,2025-08-30,CUST-0072,Bangalore,Electronics,T-Shirt,1.0,1561.41,0.1,1405.27,887.78,517.49,Consumer,Bank Transfer,Pending
ORD-00029,2025-07-26,CUST-0062,Mumbai,Electronics,Mouse,2.0,788.89,0.05,1498.9,921.33,577.56,Small Business,Card,Cancelled
ORD-00569,2025-06-18,CUST-0230,Bangalore,Furniture,Cabinet,5.0,6632.17,0.2,26528.69,18925.52,7603.17,Corporate,Card,Completed
ORD-00194,2025-11-07,CUST-0074,Hyderabad,Clothing,Shoes,4.0,2336.53,0.1,8411.49,5118.86,3292.64,Unknown,UPI,Returned
ORD-00395,2025-06-14,CUST-0272,Pune,Electronics,Laptop,6.0,54373.1,0.0,326238.57,281414.54,44824.04,Small Business,Card,Completed
ORD-00809,2025-09-17,CUST-0113,Hyderabad,Office Supplies,Pen,8.0,45.93,0.05,349.07,268.22,80.84,Corporate,UPI,Cancelled
ORD-00170,2025-07-02,CUST-0035,Chennai,Clothing,T-Shirt,5.0,694.58,0.0,3472.88,2022.21,1450.67,Corporate,UPI,Completed
ORD-00496,2025-10-04,CUST-0017,Bangalore,Furniture,Cabinet,7.0,6538.95,0.15,38906.74,30318.07,8588.67,Consumer,UPI,Pending
ORD-00141,2025-08-09,CUST-0090,Lucknow,Office Supplies,Printer Paper,1.0,502.65,0.15,427.25,282.64,144.61,Consumer,Card,Pending
ORD-00174,2025-03-05,CUST-0189,Lucknow,Furniture,Bookshelf,6.0,6763.43,0.1,36522.54,20633.42,15889.12,Consumer,Bank Transfer,Pending
ORD-00007,2025-11-22,CUST-0187,Mumbai,Furniture,Mouse,5.0,989.76,0.15,4206.48,2608.32,1598.16,Corporate,Card,Completed
ORD-00650,2025-05-09,CUST-0229,Delhi,Office Supplies,Notebook,2.0,124.91,0.2,199.86,156.52,43.34,Unknown,Cash,Pending
ORD-00486,2025-05-22,CUST-0116,Jaipur,Electronics,Unknown,6.0,57700.57,0.1,311583.1,267697.81,43885.29,Small Business,Card,Pending
ORD-00074,2025-12-26,CUST-0233,Lucknow,Office Supplies,Stapler,6.0,185.92,0.1,1003.95,718.71,285.24,Corporate,UPI,Completed
ORD-00771,2025-03-29,cust-0291,Jaipur,Clothing,Cap,2.0,531.36,0.1,956.44,559.78,396.67,Consumer,Cash,Completed
ORD-00421,2025-07-29,CUST-0055,Delhi,Electronics,Notebook,8.0,102.47,0.05,778.78,598.86,179.92,Consumer,UPI,Cancelled
ORD-00239,2025-09-26,CUST-0164,Hyderabad,Clothing,Cap,6.0,436.07,0.15,2223.95,1629.65,594.3,Consumer,Bank Transfer,Pending
ORD-00146,2025-05-01,CUST-0053,Pune,Electronics,Monitor,6.0,10309.8,0.05,58765.87,33045.51,25720.36,Corporate,Card,Completed
ORD-00802,2025-04-18,CUST-0247,Mumbai,Electronics,Unknown,4.0,826.2,0.0,3304.79,2204.79,1100.0,Consumer,Card,Returned
ORD-00235,2025-01-09,CUST-0124,Mumbai,Office Supplies,Pen,7.0,36.68,0.2,205.43,178.28,27.14,Unknown,Card,Completed
ORD-00221,2025-11-09,CUST-0328,Lucknow,Furniture,Chair,4.0,4377.26,0.05,16633.57,14564.21,2069.37,Corporate,Bank Transfer,Pending
ORD-00483,2025-01-06,CUST-0104,Delhi,Office Supplies,File Folder,8.0,84.29,0.15,573.2,382.54,190.66,Consumer,UPI,Completed
ORD-00508,2025-10-28,CUST-0267,Chennai,Office Supplies,Printer Paper,8.0,477.75,0.1,3439.82,2942.19,497.63,Corporate,Bank Transfer,Pending
ORD-00133,2025-02-25,CUST-0180,Pune,Electronics,Monitor,8.0,13358.54,0.05,101524.93,80656.85,20868.08,Consumer,UPI,Completed
ORD-00515,2025-06-05,CUST-0006,Lucknow,Clothing,Jacket,5.0,2837.19,0.05,13476.65,11098.59,2378.06,Unknown,Cash,Cancelled
ORD-00186,2025-02-14,CUST-0034,Lucknow,Electronics,Keyboard,3.0,1408.37,0.2,3380.1,1879.38,1500.72,Unknown,UPI,Pending
ORD-00619,2025-07-14,CUST-0168,Mumbai,Office Supplies,Stapler,2.0,199.68,0.2,319.48,225.6,93.88,Small Business,Bank Transfer,Returned
ORD-00109,2025-12-04,CUST-0203,Jaipur,Office Supplies,File Folder,5.0,85.29,0.0,426.43,339.58,86.85,Small Business,UPI,Completed
ORD-00597,2025-07-22,CUST-0292,Mumbai,Office Supplies,Notebook,6.0,114.45,0.1,618.04,466.56,151.48,Small Business,Cash,Completed
ORD-00057,2025-08-04,CUST-0200,Hyderabad,Clothing,Jacket,1.0,3386.73,0.05,3217.39,2627.58,589.81,Corporate,Cash,Cancelled
ORD-00412,2025-08-14,CUST-0024,Hyderabad,Office Supplies,Mouse,2.0,855.04,0.15,1453.58,990.46,463.12,Corporate,Cash,Completed
ORD-00449,2025-10-08,CUST-0044,Delhi,Furniture,Chair,7.0,4689.72,0.2,26262.44,22212.53,4049.91,Consumer,UPI,Completed
ORD-00576,2025-09-08,CUST-0167,Mumbai,Furniture,Desk,8.0,9562.58,0.2,61200.51,50564.74,10635.77,Consumer,Bank Transfer,Completed
ORD-00871,2025-02-22,CUST-0347,Delhi,Electronics,Headphones,7.0,2745.65,0.0,19219.57,15223.69,3995.89,Corporate,Cash,Cancelled
ORD-00025,2025-07-28,CUST-0249,Delhi,Electronics,Laptop,4.0,55770.72,0.05,211928.73,129488.87,82439.86,Consumer,Bank Transfer,Completed
ORD-00424,2025-04-01,CUST-0297,Chennai,Electronics,Monitor,8.0,10507.26,0.2,67246.46,59107.52,8138.94,Small Business,Card,Returned
ORD-00535,2025-02-02,CUST-0338,Lucknow,Furniture,Chair,4.0,4781.93,0.1,17214.96,11100.01,6114.95,Small Business,Bank Transfer,Completed
ORD-00595,2025-11-12,CUST-0213,Hyderabad,Electronics,Laptop,2.0,51715.9,0.05,98260.21,77006.21,21254.0,Small Business,Bank Transfer,Completed
ORD-00919,2025-03-20,CUST-0226,Mumbai,Clothing,Jeans,1.0,1599.17,0.1,1439.25,952.25,487.0,Small Business,UPI,Completed
ORD-00937,2025-08-18,CUST-0326,Pune,Furniture,Cabinet,5.0,6010.53,0.2,24042.14,19893.24,4148.9,Corporate,Card,Completed
ORD-00339,2025-07-01,CUST-0110,Delhi,Clothing,Shoes,7.0,2209.03,0.05,14690.04,10008.21,4681.83,Corporate,Card,Completed
ORD-00052,2025-04-01,CUST-0266,Delhi,Furniture,Desk,7.0,8498.76,0.05,56516.76,40569.33,15947.43,Consumer,Bank Transfer,Completed
ORD-00384,2025-05-22,CUST-0134,Mumbai,Electronics,Headphones,5.0,2696.84,0.1,12135.8,10185.97,1949.83,Corporate,UPI,Completed
ORD-00961,2025-08-17,CUST-0060,Jaipur,Clothing,T-Shirt,8.0,741.08,0.05,5632.21,3103.7,2528.51,Small Business,Bank Transfer,Returned
ORD-00931,2025-04-14,CUST-0078,Bangalore,Electronics,Laptop,8.0,59561.38,0.1,428841.96,328721.69,100120.27,Corporate,Bank Transfer,Completed
ORD-00742,2025-02-13,CUST-0034,Pune,Furniture,Desk,5.0,9120.12,0.2,36480.48,20133.59,16346.89,Small Business,UPI,Completed
ORD-00265,2025-07-01,CUST-0284,Chennai,Clothing,Shoes,1.0,2167.28,0.0,2167.28,1810.46,356.82,Consumer,Cash,Cancelled
ORD-00544,2025-06-16,CUST-0191,Hyderabad,Furniture,Cabinet,6.0,6204.14,0.2,29779.87,18020.43,11759.44,Corporate,Bank Transfer,Returned
ORD-00902,2025-12-20,CUST-0276,Bangalore,Office Supplies,Printer Paper,7.0,430.19,0.15,2559.62,1658.27,901.35,Corporate,UPI,Completed
ORD-00834,2025-07-09,CUST-0061,Hyderabad,Furniture,Table,3.0,6844.15,0.2,16425.96,14078.63,2347.33,Consumer,Bank Transfer,Completed
ORD-00963,2025-12-10,CUST-0064,Pune,Clothing,Jacket,5.0,3264.78,0.15,13875.3,8057.21,5818.1,Small Business,Card,Cancelled
ORD-00524,2025-07-17,CUST-0227,Unknown,Furniture,Bookshelf,2.0,5979.27,0.05,11360.61,6339.82,5020.8,Consumer,Card,Returned
ORD-00454,2025-01-03,CUST-0161,Lucknow,Furniture,Cabinet,7.0,6571.4,0.05,43699.8,28964.22,14735.58,Corporate,Card,Completed
ORD-00019,2025-02-02,CUST-0174,Hyderabad,Office Supplies,Stapler,4.0,169.45,0.05,643.91,374.9,269.0,Consumer,Unknown,Cancelled
ORD-00903,2025-10-18,CUST-0323,Delhi,Electronics,Mouse,3.0,11458.93,0.1,30939.12,24925.65,6013.46,Consumer,Bank Transfer,Pending
ORD-00491,2025-02-08,CUST-0284,Jaipur,Office Supplies,Pen,7.0,2058.515,0.1,239.47,192.63,46.84,Consumer,Card,Pending
ORD-00581,2025-08-19,CUST-0013,Bangalore,Electronics,Mouse,7.0,987.97,0.1,6224.21,3688.02,2536.2,Corporate,Card,Pending
ORD-00440,2025-05-25,CUST-0013,Unknown,Office Supplies,Unknown,5.0,154.46,0.2,617.85,385.08,232.78,Corporate,UPI,Cancelled
ORD-00368,2025-11-18,CUST-0076,Mumbai,Electronics,Headphones,7.0,2394.12,0.05,15920.92,13365.23,2555.69,Small Business,UPI,Completed
ORD-00084,2025-11-17,CUST-0302,Mumbai,Office Supplies,Stapler,4.0,170.32,0.1,613.16,374.98,238.18,Small Business,Card,Pending
ORD-00062,2025-02-11,CUST-0241,Chennai,Office Supplies,Printer Paper,7.0,425.43,0.1,2680.21,1571.45,1108.76,Corporate,Cash,Returned
ORD-00968,2025-04-23,CUST-0256,Hyderabad,Clothing,T-Shirt,3.0,737.06,0.1,1990.06,1623.18,366.87,Corporate,Bank Transfer,Completed
ORD-00273,2025-08-13,CUST-0150,Delhi,Furniture,Laptop,8.0,6212.63,0.05,47215.99,31549.43,15666.56,Small Business,Cash,Pending
ORD-00286,2025-06-30,CUST-0235,Chennai,Clothing,Cap,2.0,502.1,0.1,903.78,730.8,172.98,Small Business,Card,Returned
ORD-00361,2025-02-14,CUST-0151,Delhi,Clothing,Jeans,1.0,2036.7,0.15,1731.2,1055.7,675.5,Corporate,Bank Transfer,Completed
ORD-00355,2025-03-27,CUST-0212,Delhi,Electronics,Laptop,8.0,50951.57,0.15,346470.68,268478.71,77991.97,Corporate,Bank Transfer,Pending
ORD-00723,2025-10-24,CUST-0008,Pune,Furniture,Cabinet,2.0,6662.66,0.0,13325.31,8107.91,5217.4,Small Business,Card,Returned
ORD-00279,2025-06-09,CUST-0176,Mumbai,Clothing,T-Shirt,3.0,623.14,0.1,1682.49,941.35,741.14,Small Business,Bank Transfer,Completed
ORD-00013,2025-08-28,CUST-0271,Mumbai,Furniture,Table,7.0,7401.16,0.2,41446.48,33534.68,7911.8,Corporate,UPI,Cancelled
ORD-00183,2025-04-13,CUST-0063,Pune,Office Supplies,Stapler,5.0,203.84,0.15,866.32,586.85,279.46,Small Business,Card,Completed
ORD-00369,2025-06-16,CUST-0142,Chennai,Electronics,Laptop,7.0,53225.34,0.2,298061.93,244255.14,53806.79,Small Business,Bank Transfer,Completed
ORD-00500,2025-10-20,CUST-0068,Chennai,Office Supplies,Printer Paper,8.0,510.78,0.05,3881.94,2706.42,1175.52,Corporate,Card,Completed
ORD-00679,2025-10-24,CUST-0114,Pune,Electronics,Headphones,6.0,2800.53,0.15,14282.68,9843.17,4439.52,Consumer,Card,Cancelled
ORD-00224,2025-06-07,CUST-0082,Delhi,Office Supplies,Pen,2.0,45.83,0.15,77.91,62.22,15.69,Small Business,Bank Transfer,Returned
ORD-00665,2025-05-26,CUST-0214,Delhi,Electronics,Laptop,2.0,57618.68,0.2,92189.89,65860.88,26329.01,Consumer,Bank Transfer,Returned
ORD-00708,2025-01-14,CUST-0002,Jaipur,Office Supplies,File Folder,8.0,90.84,0.05,690.4,593.11,97.29,Corporate,Card,Completed
ORD-00718,2025-03-02,CUST-0114,Lucknow,Clothing,Unknown,5.0,445.95,0.0,2229.74,1248.41,981.33,Unknown,Card,Returned
ORD-00552,2025-10-04,CUST-0290,Jaipur,Clothing,T-Shirt,1.0,780.6,0.1,702.54,601.48,101.05,Small Business,Card,Completed
ORD-00591,2025-08-30,CUST-0069,Chennai,Clothing,T-Shirt,2.0,797.23,0.1,1435.01,951.15,483.86,Small Business,Cash,Returned
ORD-00617,2025-12-22,CUST-0121,Chennai,Office Supplies,Pen,6.0,36.56,0.2,175.47,98.31,77.16,Corporate,Card,Returned
ORD-00177,2025-12-20,CUST-0228,Jaipur,Office Supplies,Printer Paper,7.0,471.42,0.05,3134.97,1892.79,1242.17,Corporate,UPI,Pending
ORD-00674,2025-08-12,CUST-0075,Hyderabad,Furniture,Chair,8.0,4768.9,0.0,38151.22,25654.51,12496.71,Small Business,Card,Cancelled
ORD-00636,2025-09-06,CUST-0093,Lucknow,Furniture,Table,5.0,7938.71,0.05,37708.87,31443.18,6265.69,Consumer,Cash,Completed
ORD-00594,2025-04-30,CUST-0149,Hyderabad,Clothing,Cap,3.0,528.18,0.2,1267.64,725.58,542.06,Corporate,Card,Completed
ORD-00457,2025-10-24,CUS-0208,Delhi,Electronics,Laptop,1.0,57048.46,0.2,45638.77,31267.39,14371.38,Small Business,Card,Completed
ORD-00527,2025-05-01,CUST-0325,Lucknow,Office Supplies,Pen,4.0,45.27,0.0,181.08,147.32,33.75,Consumer,Bank Transfer,Completed
ORD-00394,2025-07-26,CUST-0220,Mumbai,Furniture,Table,7.0,7687.63,0.15,45741.41,31208.49,14532.92,Consumer,Bank Transfer,Pending
ORD-00164,2025-07-11,CUST-0115,Lucknow,Electronics,Headphones,7.0,2540.77,0.0,17785.36,13372.24,4413.12,Consumer,Cash,Completed
ORD-00249,2025-10-05,CUST-0329,Bangalore,Furniture,Bookshelf,8.0,6663.13,0.05,50639.78,29150.91,21488.87,Consumer,Cash,Cancelled
ORD-00847,2025-04-14,CUST-0123,Jaipur,Clothing,Jacket,2.0,2908.8,0.0,5817.59,3480.69,2336.91,Corporate,Card,Pending
ORD-00896,2025-03-02,CUST-0037,Mumbai,Electronics,Keyboard,4.0,1432.08,0.0,5728.32,4544.58,1183.74,Corporate,UPI,Completed
ORD-00678,2025-10-30,CUST-0243,Pune,Furniture,Chair,8.0,4980.0,0.05,37848.03,31725.34,6122.69,Small Business,Bank Transfer,Completed
ORD-00376,2025-04-09,CUST-0103,Pune,Office Supplies,File Folder,1.0,79.66,0.05,75.67,65.09,10.58,Consumer,Cash,Completed
ORD-00413,2025-09-25,CUST-0317,Pune,Office Supplies,Notebook,6.0,121.35,0.2,582.46,497.16,85.3,Small Business,Cash,Pending
ORD-00075,2025-03-03,CUST-0275,Mumbai,Office Supplies,Pen,4.0,34.62,0.1,124.62,80.0,44.62,Small Business,Card,Completed
ORD-00114,2025-05-16,CUST-0275,Lucknow,Furniture,Laptop,7.0,8564.27,0.0,59949.92,40749.29,19200.62,Consumer,Cash,Pending
ORD-00577,2025-07-21,CUST-0314,Delhi,Clothing,Shoes,7.0,2648.1,0.1,16683.05,12920.13,3762.92,Small Business,Cash,Cancelled
ORD-00960,2025-09-24,CUST-0293,Chennai,Clothing,T-Shirt,4.0,677.22,0.05,2573.44,1765.8,807.63,Corporate,Cash,Completed
ORD-00391,2025-06-02,CUST-0212,Mumbai,Furniture,Cabinet,7.0,6349.11,0.2,35555.0,25923.12,9631.88,Small Business,Cash,Completed
ORD-00105,2025-11-09,CUST-0196,Bangalore,Clothing,Cap,3.0,425.76,0.0,1277.28,770.28,506.99,Consumer,Card,Pending
ORD-00115,2025-12-12,CUST-0120,Chennai,Office Supplies,Printer Paper,6.0,502.93,0.0,3017.56,2288.14,729.42,Small Business,Bank Transfer,Completed
ORD-00418,2025-11-06,CUST-0317,Delhi,Clothing,Shoes,5.0,2498.78,0.0,2498.78,1719.77,779.0,Small Business,UPI,Cancelled
ORD-00657,2025-01-19,CUST-0174,Jaipur,Electronics,Monitor,8.0,12171.33,0.0,97370.66,79815.54,17555.13,Corporate,Cash,Completed
ORD-00458,2025-07-20,CUST-0115,Hyderabad,Office Supplies,File Folder,3.0,91.41,0.1,246.79,171.26,75.54,Small Business,UPI,Completed
ORD-00410,2025-03-09,CUST-0031,Chennai,Clothing,Shoes,3.0,2166.07,0.0,6498.21,4292.82,2205.4,Small Business,Card,Completed
ORD-00093,2025-08-13,CUST-0249,Pune,Clothing,T-Shirt,3.0,649.17,0.1,1752.75,1345.75,407.0,Corporate,Cash,Completed
ORD-00571,2025-06-12,CUST-0075,Mumbai,Furniture,Bookshelf,2.0,7133.13,0.05,13552.94,9009.69,4543.26,Small Business,Cash,Completed
ORD-00090,2025-12-22,CUST-0254,Mumbai,Office Supplies,Printer Paper,6.0,508.96,0.15,2595.69,1545.43,1050.26,Consumer,UPI,Returned
ORD-00337,2025-04-12,CUST-0331,Jaipur,Office Supplies,Notebook,1.0,104.89,0.0,104.89,75.84,29.04,Consumer,Bank Transfer,Completed
ORD-00522,2025-06-09,CUST-0256,Hyderabad,Furniture,Chair,6.0,4728.13,0.15,24113.46,18242.89,5870.56,Consumer,UPI,Pending
ORD-00932,2025-05-23,CUST-0163,Hyderabad,Electronics,Mouse,6.0,812.91,0.05,4633.56,3381.85,1251.72,Small Business,Cash,Cancelled
ORD-00944,2025-05-07,CUST-0125,Delhi,Clothing,Jacket,7.0,2558.4,0.15,15222.47,9611.53,5610.94,Small Business,Bank Transfer,Completed
ORD-00614,2025-06-29,CUST-0246,Delhi,Clothing,Shoes,8.0,2423.2,0.0,19385.57,12416.28,6969.29,Consumer,Bank Transfer,Completed
ORD-00602,2025-06-04,CUST-0111,Hyderabad,Clothing,T-Shirt,6.0,599.65,0.15,3058.19,2008.6,1049.6,Consumer,UPI,Completed
ORD-00986,2025-12-06,CUST-0023,Lucknow,Office Supplies,File Folder,4.0,77.15,0.0,308.61,254.44,54.17,Small Business,Card,Completed
ORD-00095,2025-12-28,CUST-0140,Bangalore,Clothing,T-Shirt,5.0,706.23,0.2,2824.91,1779.16,1045.75,Corporate,Bank Transfer,Pending
ORD-00012,2025-01-25,CUST-0057,Pune,Clothing,Jacket,8.0,2812.93,0.0,22503.44,15097.55,7405.9,Consumer,Card,Returned
ORD-00397,2025-08-22,CUST-0267,Mumbai,Office Supplies,Pen,5.0,40.07,0.1,180.32,135.56,44.76,Consumer,UPI,Pending
ORD-00540,2025-01-21,CUST-0037,Delhi,Clothing,Jacket,5.0,2746.43,0.2,10985.71,9486.02,1499.69,Small Business,UPI,Completed
ORD-00044,2025-11-07,CUST-0262,Bangalore,Electronics,Monitor,6.0,12826.58,0.15,65415.57,49741.6,15673.97,Corporate,Cash,Pending
ORD-00043,2025-04-02,CUST-0298,Lucknow,Clothing,Cap,2.0,471.65,0.1,848.97,558.03,290.93,Consumer,UPI,Completed
ORD-00168,2025-05-30,CUST-0220,Delhi,Electronics,Headphones,4.0,2159.5,0.05,8206.11,4623.65,3582.45,Small Business,Cash,Cancelled
ORD-00957,2025-07-08,CUST-0232,Mumbai,Furniture,Chair,5.0,5744.5,0.05,27286.38,18323.96,8962.43,Small Business,Bank Transfer,Cancelled
ORD-00887,2025-09-30,CUST-0194,Bangalore,Electronics,Laptop,4.0,61469.4,0.05,233583.71,202110.75,31472.96,Consumer,UPI,Completed
ORD-00606,2025-10-23,CUST-0160,Mumbai,Clothing,T-Shirt,5.0,684.5,0.0,3422.49,2392.18,1030.31,Unknown,Card,Completed
ORD-00766,2025-11-25,CUST-0070,Delhi,Office Supplies,Stapler,3.0,169.81,0.15,433.02,325.37,107.64,Consumer,Cash,Pending
ORD-00101,2025-06-23,CUST-0320,Bangalore,Furniture,Table,8.0,7819.57,0.1,56300.91,32528.76,23772.15,Consumer,Bank Transfer,Returned
ORD-00427,2025-05-29,CUST-0177,Pune,Office Supplies,File Folder,4.0,82.17,0.2,262.94,222.54,40.4,Consumer,Card,Returned
ORD-00179,2025-03-06,CUST-0035,Bangalore,Furniture,Chair,8.0,4289.77,0.0,34318.14,25508.87,8809.26,Small Business,Card,Returned
ORD-00445,2025-10-01,CUS-0004,Unknown,Clothing,Shoes,7.0,2199.58,0.0,15397.07,9703.95,5693.11,Consumer,Cash,Returned
ORD-00417,2025-09-12,CUST-0335,Hyderabad,Clothing,T-Shirt,6.0,624.58,0.0,3747.48,2279.25,1468.23,Corporate,Cash,Completed
ORD-00656,2025-10-31,CUST-0123,Bangalore,Clothing,Jeans,4.0,1573.26,0.0,6293.05,5319.45,973.6,Consumer,Bank Transfer,Pending
ORD-00893,2025-08-16,CUST-0266,Mumbai,Office Supplies,File Folder,2.0,94.3,0.1,169.74,143.5,26.24,Consumer,UPI,Completed
ORD-00667,2025-02-15,CUST-0322,Bangalore,Electronics,Monitor,8.0,11022.44,0.2,70543.6,61993.02,8550.58,Small Business,UPI,Completed
ORD-00178,2025-12-10,CUST-0327,Chennai,Electronics,Keyboard,1.0,1393.87,0.0,1393.87,1062.13,331.74,Corporate,Bank Transfer,Completed
ORD-00396,2025-03-08,CUST-0053,Pune,Electronics,Mouse,6.0,806.4,0.1,4354.59,3237.44,1117.14,Small Business,Bank Transfer,Cancelled
ORD-00685,2025-12-12,CUST-0187,Lucknow,Furniture,Chair,1.0,4519.52,0.2,3615.62,2272.02,1343.6,Small Business,Cash,Completed
ORD-00804,2025-08-30,CUST-0011,Bangalore,Electronics,Mouse,8.0,783.26,0.15,5326.14,4336.1,990.03,Small Business,Bank Transfer,Cancelled
ORD-00973,2025-03-09,CUST-0166,Pune,Office Supplies,Printer Paper,7.0,488.96,0.0,3422.74,2466.77,955.98,Small Business,Cash,Returned
ORD-00693,2025-06-05,CUST-0291,Hyderabad,Office Supplies,Printer Paper,8.0,471.16,0.15,3203.88,2105.95,1097.93,Small Business,Card,Completed
ORD-00621,2025-06-03,CUST-0292,Hyderabad,Office Supplies,Stapler,4.0,199.91,0.1,719.66,580.25,139.41,Consumer,UPI,Pending
ORD-00258,2025-04-17,CUST-0301,Delhi,Office Supplies,File Folder,6.0,77.72,0.0,466.33,260.54,205.79,Consumer,Card,Returned
ORD-00336,2025-04-24,CUST-0067,Bangalore,Clothing,T-Shirt,1.0,631.41,0.0,631.41,534.13,97.28,Consumer,Card,Pending
ORD-00016,2025-01-10,CUST-0058,Delhi,Office Supplies,Pen,6.0,41.29,0.15,210.58,127.67,82.91,Small Business,UPI,Completed
ORD-00976,2025-04-02,CUST-0027,Delhi,Clothing,Jeans,6.0,1577.84,0.15,8047.01,5011.69,3035.31,Consumer,Cash,Cancelled
ORD-00325,2025-07-08,CUST-0103,Lucknow,Office Supplies,Printer Paper,8.0,489.04,0.0,3912.3,2795.29,1117.02,Consumer,UPI,Cancelled
ORD-00768,2025-03-30,CUST-0304,Mumbai,Clothing,Jacket,3.0,2922.19,0.1,7889.92,4656.81,3233.11,Corporate,UPI,Completed
ORD-00223,2025-06-18,CUST-0155,Mumbai,Electronics,Keyboard,8.0,1750.14,0.1,12601.04,10869.55,1731.48,Consumer,Cash,Completed
ORD-00180,2025-03-20,CUST-0348,Delhi,Office Supplies,Printer Paper,1.0,509.43,0.2,407.54,301.55,106.0,Small Business,Bank Transfer,Completed
ORD-00996,2025-11-24,CUST-0190,Bangalore,Furniture,Desk,5.0,2058.515,0.0,48584.42,29269.19,19315.24,Corporate,Card,Returned
ORD-00023,2025-05-08,CUST-0099,Delhi,Electronics,Laptop,6.0,51019.87,0.0,306119.22,235293.14,70826.08,Corporate,Card,Cancelled
ORD-00357,2025-02-23,CUST-0038,Jaipur,Electronics,Laptop,6.0,54531.01,0.1,294467.44,201977.42,92490.01,Consumer,UPI,Completed
ORD-00874,2025-11-01,CUST-0035,Pune,Office Supplies,File Folder,2.0,77.02,0.0,154.04,97.93,56.11,Consumer,Card,Cancelled
ORD-00928,2025-06-20,CUST-0090,Lucknow,Electronics,Monitor,7.0,13508.14,0.05,89829.1,56883.34,32945.76,Small Business,UPI,Returned
ORD-00341,2025-11-26,CUST-0270,Chennai,Electronics,Keyboard,7.0,1752.19,0.05,11652.09,7400.34,4251.76,Consumer,Card,Returned
ORD-00432,2025-01-28,CUST-0007,Chennai,Electronics,Mouse,6.0,2518.29,0.2,12087.8,8406.48,3681.32,Corporate,UPI,Completed
ORD-00558,2025-03-16,CUST-0226,Bangalore,Electronics,Keyboard,8.0,1644.61,0.2,10525.51,7803.91,2721.6,Corporate,Cash,Completed
ORD-00844,2025-02-28,CUST-0051,Lucknow,Clothing,T-Shirt,5.0,788.78,0.0,3943.9,2803.05,1140.85,Corporate,Card,Completed
ORD-00204,2025-07-21,CUST-0316,Bangalore,Clothing,Unknown,6.0,1740.17,0.05,9918.96,5490.9,4428.06,Corporate,UPI,Cancelled
ORD-00639,2025-12-16,CUST-0200,Hyderabad,Clothing,Jacket,4.0,2767.84,0.15,9410.66,8239.96,1170.7,Small Business,Bank Transfer,Completed
ORD-00094,2025-07-28,CUST-0048,Jaipur,Furniture,Desk,5.0,9856.5,0.2,7885.2,5781.56,2103.64,Small Business,Card,Completed
ORD-00941,2025-01-03,CUST-0007,Hyderabad,Office Supplies,Pen,3.0,42.27,0.05,120.46,100.97,19.49,Consumer,UPI,Pending
ORD-00069,2025-05-18,CUST-0166,Hyderabad,Office Supplies,File Folder,7.0,90.51,0.2,506.84,396.35,110.49,Corporate,Card,Completed
ORD-00631,2025-10-01,CUST-0006,Jaipur,Electronics,Monitor,1.0,11168.38,0.1,10051.54,8173.86,1877.68,Small Business,Bank Transfer,Pending
ORD-00285,2025-09-28,CUST-0328,Hyderabad,Office Supplies,Pen,5.0,44.85,0.15,190.61,126.74,63.87,Consumer,UPI,Cancelled
ORD-00815,2025-08-23,CUST-0057,Mumbai,Office Supplies,Pen,1.0,35.16,0.15,29.89,20.88,9.01,Small Business,Cash,Cancelled
ORD-00435,2025-06-19,CUST-0239,Bangalore,Office Supplies,Pen,5.0,44.34,0.0,221.71,191.16,30.55,Small Business,Card,Completed
ORD-00154,2025-03-18,CUST-0171,Chennai,Office Supplies,Notebook,5.0,120.59,0.2,482.35,316.7,165.65,Corporate,Cash,Cancelled
ORD-00076,2025-04-10,CUST-0152,Jaipur,Furniture,Table,5.0,8418.6,0.0,42092.99,26478.82,15614.17,Small Business,Card,Completed
ORD-00740,2025-01-24,CUST-0066,Lucknow,Office Supplies,Printer Paper,1.0,490.2,0.2,392.16,272.06,120.1,Consumer,UPI,Completed
ORD-00447,2025-03-22,CUST-0274,Chennai,Clothing,Shoes,1.0,2747.66,0.15,2335.52,1590.65,744.86,Small Business,Card,Completed
ORD-00189,2025-06-27,CUST-0266,Bangalore,Furniture,Bookshelf,6.0,7172.51,0.05,40883.29,22799.78,18083.51,Consumer,UPI,Completed
ORD-00272,2025-02-28,CUST-0289,Chennai,Furniture,Bookshelf,7.0,5970.85,0.1,37616.38,29027.1,8589.28,Corporate,Card,Cancelled
ORD-00237,2025-10-22,CUST-0164,Bangalore,Furniture,Chair,5.0,2058.515,0.05,20495.01,17299.37,3195.64,Small Business,UPI,Completed
